/home/kana5123/miniconda3/envs/interp/lib/python3.10/site-packages/transformers/models/auto/image_processing_auto.py:647: FutureWarning: The image_processor_class argument is deprecated and will be removed in v4.42. Please use `slow_image_processor_class`, or `fast_image_processor_class` instead
  warnings.warn(
`torch_dtype` is deprecated! Use `dtype` instead!
  D1 [141/175] skill=close H=1.556 top1=0.693
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [142/175] skill=open H=1.133 top1=0.729
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [143/175] skill=close H=2.205 top1=0.426
  Text input_ids length: 342
  Full sequence length (after vision expansion): 342
  Vision tokens (from seq diff): 0, Text tokens: 342
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 342, 'total_seq_len': 342, 'num_vision_tokens': 313, 'num_text_tokens': 342, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 342)], 'text_ranges': [(313, 342)]}
  D1 [144/175] skill=fold H=2.484 top1=0.286
  Text input_ids length: 346
  Full sequence length (after vision expansion): 346
  Vision tokens (from seq diff): 0, Text tokens: 346
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 346, 'total_seq_len': 346, 'num_vision_tokens': 313, 'num_text_tokens': 346, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 346)], 'text_ranges': [(313, 346)]}
  D1 [145/175] skill=move H=1.468 top1=0.599
  Text input_ids length: 342
  Full sequence length (after vision expansion): 342
  Vision tokens (from seq diff): 0, Text tokens: 342
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 342, 'total_seq_len': 342, 'num_vision_tokens': 313, 'num_text_tokens': 342, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 342)], 'text_ranges': [(313, 342)]}
  D1 [146/175] skill=pick H=2.191 top1=0.492
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [147/175] skill=open H=3.444 top1=0.495
  Text input_ids length: 341
  Full sequence length (after vision expansion): 341
  Vision tokens (from seq diff): 0, Text tokens: 341
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 341, 'total_seq_len': 341, 'num_vision_tokens': 313, 'num_text_tokens': 341, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 341)], 'text_ranges': [(313, 341)]}
  D1 [148/175] skill=move H=0.585 top1=0.902
  Text input_ids length: 344
  Full sequence length (after vision expansion): 344
  Vision tokens (from seq diff): 0, Text tokens: 344
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 344, 'total_seq_len': 344, 'num_vision_tokens': 313, 'num_text_tokens': 344, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 344)], 'text_ranges': [(313, 344)]}
  D1 [149/175] skill=fold H=1.986 top1=0.628
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [150/175] skill=close H=4.865 top1=0.156
  Text input_ids length: 340
  Full sequence length (after vision expansion): 340
  Vision tokens (from seq diff): 0, Text tokens: 340
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 340, 'total_seq_len': 340, 'num_vision_tokens': 313, 'num_text_tokens': 340, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 340)], 'text_ranges': [(313, 340)]}
  D1 [151/175] skill=pick H=3.591 top1=0.243
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [152/175] skill=turn H=3.250 top1=0.283
  Text input_ids length: 345
  Full sequence length (after vision expansion): 345
  Vision tokens (from seq diff): 0, Text tokens: 345
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 345, 'total_seq_len': 345, 'num_vision_tokens': 313, 'num_text_tokens': 345, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 345)], 'text_ranges': [(313, 345)]}
  D1 [153/175] skill=pick H=0.472 top1=0.912
  Text input_ids length: 341
  Full sequence length (after vision expansion): 341
  Vision tokens (from seq diff): 0, Text tokens: 341
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 341, 'total_seq_len': 341, 'num_vision_tokens': 313, 'num_text_tokens': 341, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 341)], 'text_ranges': [(313, 341)]}
  D1 [154/175] skill=move H=5.398 top1=0.195
  Text input_ids length: 336
  Full sequence length (after vision expansion): 336
  Vision tokens (from seq diff): 0, Text tokens: 336
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 336, 'total_seq_len': 336, 'num_vision_tokens': 313, 'num_text_tokens': 336, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 336)], 'text_ranges': [(313, 336)]}
  D1 [155/175] skill=open H=5.522 top1=0.130
  Text input_ids length: 336
  Full sequence length (after vision expansion): 336
  Vision tokens (from seq diff): 0, Text tokens: 336
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 336, 'total_seq_len': 336, 'num_vision_tokens': 313, 'num_text_tokens': 336, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 336)], 'text_ranges': [(313, 336)]}
  D1 [156/175] skill=close H=0.373 top1=0.922
  Text input_ids length: 341
  Full sequence length (after vision expansion): 341
  Vision tokens (from seq diff): 0, Text tokens: 341
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 341, 'total_seq_len': 341, 'num_vision_tokens': 313, 'num_text_tokens': 341, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 341)], 'text_ranges': [(313, 341)]}
  D1 [157/175] skill=turn H=2.369 top1=0.249
  Text input_ids length: 349
  Full sequence length (after vision expansion): 349
  Vision tokens (from seq diff): 0, Text tokens: 349
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 349, 'total_seq_len': 349, 'num_vision_tokens': 313, 'num_text_tokens': 349, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 349)], 'text_ranges': [(313, 349)]}
  D1 [158/175] skill=pick H=0.643 top1=0.911
  Text input_ids length: 337
  Full sequence length (after vision expansion): 337
  Vision tokens (from seq diff): 0, Text tokens: 337
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 337, 'total_seq_len': 337, 'num_vision_tokens': 313, 'num_text_tokens': 337, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 337)], 'text_ranges': [(313, 337)]}
  D1 [159/175] skill=pick H=0.374 top1=0.936
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [160/175] skill=pick H=1.994 top1=0.297
  Text input_ids length: 345
  Full sequence length (after vision expansion): 345
  Vision tokens (from seq diff): 0, Text tokens: 345
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 345, 'total_seq_len': 345, 'num_vision_tokens': 313, 'num_text_tokens': 345, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 345)], 'text_ranges': [(313, 345)]}
  D1 [161/175] skill=fold H=3.717 top1=0.305
  Text input_ids length: 342
  Full sequence length (after vision expansion): 342
  Vision tokens (from seq diff): 0, Text tokens: 342
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 342, 'total_seq_len': 342, 'num_vision_tokens': 313, 'num_text_tokens': 342, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 342)], 'text_ranges': [(313, 342)]}
  D1 [162/175] skill=fold H=2.153 top1=0.390
  Text input_ids length: 342
  Full sequence length (after vision expansion): 342
  Vision tokens (from seq diff): 0, Text tokens: 342
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 342, 'total_seq_len': 342, 'num_vision_tokens': 313, 'num_text_tokens': 342, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 342)], 'text_ranges': [(313, 342)]}
  D1 [163/175] skill=place H=0.608 top1=0.878
  Text input_ids length: 339
  Full sequence length (after vision expansion): 339
  Vision tokens (from seq diff): 0, Text tokens: 339
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 339, 'total_seq_len': 339, 'num_vision_tokens': 313, 'num_text_tokens': 339, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 339)], 'text_ranges': [(313, 339)]}
  D1 [164/175] skill=open H=4.498 top1=0.185
  Text input_ids length: 345
  Full sequence length (after vision expansion): 345
  Vision tokens (from seq diff): 0, Text tokens: 345
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 345, 'total_seq_len': 345, 'num_vision_tokens': 313, 'num_text_tokens': 345, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 345)], 'text_ranges': [(313, 345)]}
  D1 [165/175] skill=pick H=0.170 top1=0.969
  Text input_ids length: 340
  Full sequence length (after vision expansion): 340
  Vision tokens (from seq diff): 0, Text tokens: 340
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 340, 'total_seq_len': 340, 'num_vision_tokens': 313, 'num_text_tokens': 340, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 340)], 'text_ranges': [(313, 340)]}
  D1 [166/175] skill=fold H=3.406 top1=0.495
  Text input_ids length: 349
  Full sequence length (after vision expansion): 349
  Vision tokens (from seq diff): 0, Text tokens: 349
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 349, 'total_seq_len': 349, 'num_vision_tokens': 313, 'num_text_tokens': 349, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 349)], 'text_ranges': [(313, 349)]}
  D1 [167/175] skill=place H=0.494 top1=0.929
  Text input_ids length: 349
  Full sequence length (after vision expansion): 349
  Vision tokens (from seq diff): 0, Text tokens: 349
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 349, 'total_seq_len': 349, 'num_vision_tokens': 313, 'num_text_tokens': 349, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 349)], 'text_ranges': [(313, 349)]}
  D1 [168/175] skill=pick H=2.021 top1=0.763
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [169/175] skill=move H=0.980 top1=0.806
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [170/175] skill=turn H=1.075 top1=0.730
  Text input_ids length: 338
  Full sequence length (after vision expansion): 338
  Vision tokens (from seq diff): 0, Text tokens: 338
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 338, 'total_seq_len': 338, 'num_vision_tokens': 313, 'num_text_tokens': 338, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 338)], 'text_ranges': [(313, 338)]}
  D1 [171/175] skill=turn H=1.109 top1=0.632
  Text input_ids length: 340
  Full sequence length (after vision expansion): 340
  Vision tokens (from seq diff): 0, Text tokens: 340
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 340, 'total_seq_len': 340, 'num_vision_tokens': 313, 'num_text_tokens': 340, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 340)], 'text_ranges': [(313, 340)]}
  D1 [172/175] skill=pick H=2.695 top1=0.208
  Text input_ids length: 340
  Full sequence length (after vision expansion): 340
  Vision tokens (from seq diff): 0, Text tokens: 340
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 340, 'total_seq_len': 340, 'num_vision_tokens': 313, 'num_text_tokens': 340, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 340)], 'text_ranges': [(313, 340)]}
  D1 [173/175] skill=close H=2.087 top1=0.635
  Text input_ids length: 343
  Full sequence length (after vision expansion): 343
  Vision tokens (from seq diff): 0, Text tokens: 343
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 343, 'total_seq_len': 343, 'num_vision_tokens': 313, 'num_text_tokens': 343, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 343)], 'text_ranges': [(313, 343)]}
  D1 [174/175] skill=fold H=0.416 top1=0.925
  Text input_ids length: 341
  Full sequence length (after vision expansion): 341
  Vision tokens (from seq diff): 0, Text tokens: 341
  (Processor-embedded vision tokens detected: 313 at [0:313])
  Token boundaries: {'vision_start': 0, 'vision_end': 313, 'text_start': 313, 'text_end': 341, 'total_seq_len': 341, 'num_vision_tokens': 313, 'num_text_tokens': 341, 'pre_image_tokens': 0, 'text_query_ranges': [(313, 341)], 'text_ranges': [(313, 341)]}
  D1 [175/175] skill=turn H=1.025 top1=0.803

  D1 Summary: mean_entropy=1.962, mean_top1_prob=0.574
  D2 [1/175] consistency=0.60 mean_kl=0.849
  D2 [2/175] consistency=0.60 mean_kl=0.948
  D2 [3/175] consistency=0.40 mean_kl=1.295
  D2 [4/175] consistency=1.00 mean_kl=0.012
  D2 [5/175] consistency=0.40 mean_kl=2.288
  D2 [6/175] consistency=0.40 mean_kl=2.007
  D2 [7/175] consistency=0.40 mean_kl=1.760
  D2 [8/175] consistency=0.60 mean_kl=1.445
  D2 [9/175] consistency=1.00 mean_kl=0.876
  D2 [10/175] consistency=0.40 mean_kl=2.128
  D2 [11/175] consistency=0.40 mean_kl=2.305
  D2 [12/175] consistency=0.80 mean_kl=1.624
  D2 [13/175] consistency=0.40 mean_kl=1.529
  D2 [14/175] consistency=1.00 mean_kl=0.188
  D2 [15/175] consistency=0.60 mean_kl=1.883
  D2 [16/175] consistency=0.20 mean_kl=1.398
  D2 [17/175] consistency=0.40 mean_kl=1.846
  D2 [18/175] consistency=0.20 mean_kl=1.699
  D2 [19/175] consistency=0.40 mean_kl=1.907
  D2 [20/175] consistency=0.80 mean_kl=0.828
  D2 [21/175] consistency=0.80 mean_kl=0.579
  D2 [22/175] consistency=0.60 mean_kl=2.197
  D2 [23/175] consistency=0.80 mean_kl=0.614
  D2 [24/175] consistency=0.40 mean_kl=1.575
  D2 [25/175] consistency=0.60 mean_kl=1.135
  D2 [26/175] consistency=0.80 mean_kl=1.207
  D2 [27/175] consistency=0.60 mean_kl=2.193
  D2 [28/175] consistency=0.20 mean_kl=0.808
  D2 [29/175] consistency=0.80 mean_kl=0.849
  D2 [30/175] consistency=0.40 mean_kl=1.636
  D2 [31/175] consistency=0.40 mean_kl=2.376
  D2 [32/175] consistency=0.40 mean_kl=1.451
  D2 [33/175] consistency=0.40 mean_kl=0.851
  D2 [34/175] consistency=0.60 mean_kl=0.951
  D2 [35/175] consistency=0.20 mean_kl=1.737
  D2 [36/175] consistency=1.00 mean_kl=0.245
  D2 [37/175] consistency=0.60 mean_kl=1.487
  D2 [38/175] consistency=0.20 mean_kl=2.066
  D2 [39/175] consistency=0.40 mean_kl=2.143
  D2 [40/175] consistency=0.60 mean_kl=0.978
  D2 [41/175] consistency=0.40 mean_kl=2.449
  D2 [42/175] consistency=0.60 mean_kl=2.050
  D2 [43/175] consistency=0.40 mean_kl=1.611
  D2 [44/175] consistency=0.40 mean_kl=1.737
  D2 [45/175] consistency=0.40 mean_kl=1.115
  D2 [46/175] consistency=0.40 mean_kl=2.983
  D2 [47/175] consistency=0.20 mean_kl=1.082
  D2 [48/175] consistency=0.40 mean_kl=1.693
  D2 [49/175] consistency=0.40 mean_kl=2.884
  D2 [50/175] consistency=0.40 mean_kl=2.949
  D2 [51/175] consistency=0.20 mean_kl=2.148
  D2 [52/175] consistency=0.40 mean_kl=2.154
  D2 [53/175] consistency=0.80 mean_kl=0.626
  D2 [54/175] consistency=1.00 mean_kl=1.315
  D2 [55/175] consistency=0.60 mean_kl=0.830
  D2 [56/175] consistency=0.40 mean_kl=2.312
  D2 [57/175] consistency=0.80 mean_kl=0.333
  D2 [58/175] consistency=0.60 mean_kl=1.056
  D2 [59/175] consistency=0.80 mean_kl=0.999
  D2 [60/175] consistency=0.00 mean_kl=2.441
  D2 [61/175] consistency=0.40 mean_kl=2.382
  D2 [62/175] consistency=0.60 mean_kl=2.362
  D2 [63/175] consistency=0.20 mean_kl=1.564
  D2 [64/175] consistency=0.80 mean_kl=0.849
  D2 [65/175] consistency=0.40 mean_kl=1.239
  D2 [66/175] consistency=0.80 mean_kl=1.569
  D2 [67/175] consistency=0.40 mean_kl=1.995
  D2 [68/175] consistency=0.40 mean_kl=2.145
  D2 [69/175] consistency=0.00 mean_kl=2.352
  D2 [70/175] consistency=0.60 mean_kl=1.272
  D2 [71/175] consistency=0.60 mean_kl=1.325
  D2 [72/175] consistency=0.40 mean_kl=1.581
  D2 [73/175] consistency=0.40 mean_kl=1.427
  D2 [74/175] consistency=0.60 mean_kl=0.746
  D2 [75/175] consistency=0.40 mean_kl=1.792
  D2 [76/175] consistency=0.20 mean_kl=2.626
  D2 [77/175] consistency=0.40 mean_kl=1.392
  D2 [78/175] consistency=0.40 mean_kl=1.259
  D2 [79/175] consistency=0.60 mean_kl=2.522
  D2 [80/175] consistency=0.60 mean_kl=1.653
  D2 [81/175] consistency=0.60 mean_kl=0.918
  D2 [82/175] consistency=0.60 mean_kl=1.187
  D2 [83/175] consistency=0.60 mean_kl=2.041
  D2 [84/175] consistency=0.40 mean_kl=2.393
  D2 [85/175] consistency=0.80 mean_kl=1.240
  D2 [86/175] consistency=0.60 mean_kl=1.815
  D2 [87/175] consistency=0.40 mean_kl=1.198
  D2 [88/175] consistency=0.40 mean_kl=3.874
  D2 [89/175] consistency=0.40 mean_kl=3.123
  D2 [90/175] consistency=0.40 mean_kl=2.471
  D2 [91/175] consistency=0.60 mean_kl=1.889
  D2 [92/175] consistency=0.20 mean_kl=2.546
  D2 [93/175] consistency=0.40 mean_kl=4.268
  D2 [94/175] consistency=0.00 mean_kl=3.794
  D2 [95/175] consistency=0.20 mean_kl=2.551
  D2 [96/175] consistency=0.40 mean_kl=2.347
  D2 [97/175] consistency=0.40 mean_kl=1.442
  D2 [98/175] consistency=0.00 mean_kl=1.260
  D2 [99/175] consistency=0.40 mean_kl=1.630
  D2 [100/175] consistency=0.00 mean_kl=2.183
  D2 [101/175] consistency=0.20 mean_kl=2.125
  D2 [102/175] consistency=0.80 mean_kl=0.392
  D2 [103/175] consistency=0.60 mean_kl=0.883
  D2 [104/175] consistency=0.40 mean_kl=0.929
  D2 [105/175] consistency=0.20 mean_kl=2.113
  D2 [106/175] consistency=0.60 mean_kl=2.978
  D2 [107/175] consistency=0.60 mean_kl=1.605
  D2 [108/175] consistency=1.00 mean_kl=0.446
  D2 [109/175] consistency=0.40 mean_kl=1.657
  D2 [110/175] consistency=0.80 mean_kl=0.282
  D2 [111/175] consistency=0.20 mean_kl=1.535
  D2 [112/175] consistency=0.40 mean_kl=2.051
  D2 [113/175] consistency=0.40 mean_kl=4.188
  D2 [114/175] consistency=0.80 mean_kl=0.447
  D2 [115/175] consistency=0.40 mean_kl=1.652
  D2 [116/175] consistency=0.40 mean_kl=1.714
  D2 [117/175] consistency=0.40 mean_kl=2.810
  D2 [118/175] consistency=0.40 mean_kl=3.966
  D2 [119/175] consistency=0.40 mean_kl=1.032
  D2 [120/175] consistency=1.00 mean_kl=0.195
  D2 [121/175] consistency=0.60 mean_kl=2.068
  D2 [122/175] consistency=0.40 mean_kl=0.867
  D2 [123/175] consistency=0.60 mean_kl=0.852
  D2 [124/175] consistency=0.40 mean_kl=2.713
  D2 [125/175] consistency=0.40 mean_kl=2.041
  D2 [126/175] consistency=0.40 mean_kl=1.273
  D2 [127/175] consistency=0.80 mean_kl=1.047
  D2 [128/175] consistency=0.20 mean_kl=2.590
  D2 [129/175] consistency=0.40 mean_kl=3.915
  D2 [130/175] consistency=0.20 mean_kl=1.565
  D2 [131/175] consistency=0.80 mean_kl=1.407
  D2 [132/175] consistency=0.40 mean_kl=1.701
  D2 [133/175] consistency=0.40 mean_kl=2.357
  D2 [134/175] consistency=0.20 mean_kl=2.317
  D2 [135/175] consistency=0.40 mean_kl=0.951
  D2 [136/175] consistency=0.40 mean_kl=2.039
  D2 [137/175] consistency=0.60 mean_kl=1.803
  D2 [138/175] consistency=0.20 mean_kl=1.722
  D2 [139/175] consistency=0.40 mean_kl=2.363
  D2 [140/175] consistency=0.80 mean_kl=0.795
  D2 [141/175] consistency=0.40 mean_kl=1.437
  D2 [142/175] consistency=0.60 mean_kl=1.323
  D2 [143/175] consistency=0.60 mean_kl=2.859
  D2 [144/175] consistency=0.20 mean_kl=1.377
  D2 [145/175] consistency=0.60 mean_kl=1.741
  D2 [146/175] consistency=0.60 mean_kl=1.487
  D2 [147/175] consistency=0.60 mean_kl=0.804
  D2 [148/175] consistency=0.40 mean_kl=3.920
  D2 [149/175] consistency=0.60 mean_kl=1.854
  D2 [150/175] consistency=0.40 mean_kl=0.910
  D2 [151/175] consistency=0.40 mean_kl=0.870
  D2 [152/175] consistency=0.60 mean_kl=1.333
  D2 [153/175] consistency=0.80 mean_kl=0.427
  D2 [154/175] consistency=0.80 mean_kl=1.050
  D2 [155/175] consistency=0.40 mean_kl=1.601
  D2 [156/175] consistency=0.40 mean_kl=4.343
  D2 [157/175] consistency=0.40 mean_kl=1.588
  D2 [158/175] consistency=0.40 mean_kl=3.436
  D2 [159/175] consistency=0.80 mean_kl=0.362
  D2 [160/175] consistency=0.40 mean_kl=1.275
  D2 [161/175] consistency=0.40 mean_kl=2.012
  D2 [162/175] consistency=0.80 mean_kl=1.257
  D2 [163/175] consistency=0.60 mean_kl=1.539
  D2 [164/175] consistency=0.20 mean_kl=0.936
  D2 [165/175] consistency=0.60 mean_kl=0.413
  D2 [166/175] consistency=0.40 mean_kl=1.088
  D2 [167/175] consistency=0.40 mean_kl=2.284
  D2 [168/175] consistency=0.40 mean_kl=2.743
  D2 [169/175] consistency=0.60 mean_kl=1.456
  D2 [170/175] consistency=0.40 mean_kl=3.487
  D2 [171/175] consistency=0.20 mean_kl=2.359
  D2 [172/175] consistency=0.40 mean_kl=1.580
  D2 [173/175] consistency=0.40 mean_kl=0.832
  D2 [174/175] consistency=0.40 mean_kl=3.501
  D2 [175/175] consistency=0.60 mean_kl=1.532

  D2 Summary: mean_consistency=0.486
  Anchor: rel=0, abs=0, is_anchored=True
  V=0 applied to deep layers only: [22, 23, 24, 25, 26, 27, 28, 29, 30, 31]
  D3 [1/175] KL=0.007 top1_changed=False
  D3 [2/175] KL=0.002 top1_changed=False
  D3 [3/175] KL=0.011 top1_changed=False
  D3 [4/175] KL=0.000 top1_changed=False
  D3 [5/175] KL=0.001 top1_changed=False
  D3 [6/175] KL=0.009 top1_changed=False
  D3 [7/175] KL=0.016 top1_changed=True
  D3 [8/175] KL=0.000 top1_changed=False
  D3 [9/175] KL=0.009 top1_changed=False
  D3 [10/175] KL=0.010 top1_changed=False
  D3 [11/175] KL=0.016 top1_changed=False
  D3 [12/175] KL=0.004 top1_changed=False
  D3 [13/175] KL=0.002 top1_changed=False
  D3 [14/175] KL=0.000 top1_changed=False
  D3 [15/175] KL=0.011 top1_changed=False
  D3 [16/175] KL=0.030 top1_changed=False
  D3 [17/175] KL=0.010 top1_changed=False
  D3 [18/175] KL=0.017 top1_changed=False
  D3 [19/175] KL=0.006 top1_changed=False
  D3 [20/175] KL=0.000 top1_changed=False
  D3 [21/175] KL=0.006 top1_changed=False
  D3 [22/175] KL=0.003 top1_changed=False
  D3 [23/175] KL=0.012 top1_changed=False
  D3 [24/175] KL=0.013 top1_changed=False
  D3 [25/175] KL=0.003 top1_changed=False
  D3 [26/175] KL=0.018 top1_changed=False
  D3 [27/175] KL=0.009 top1_changed=False
