Using a slow image processor as `use_fast` is unset and a slow processor was saved with this model. `use_fast=True` will be the default behavior in v4.52, even if the model was saved with a slow processor. This will result in minor differences in outputs. You'll still be able to use a slow processor with `use_fast=False`.
/home/kana5123/miniconda3/envs/interp/lib/python3.10/site-packages/transformers/models/auto/modeling_auto.py:2284: FutureWarning: The class `AutoModelForVision2Seq` is deprecated and will be removed in v5.0. Please use `AutoModelForImageTextToText` instead.
  warnings.warn(
`torch_dtype` is deprecated! Use `dtype` instead!
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 286, 'total_seq_len': 286, 'num_vision_tokens': 256, 'num_text_tokens': 30, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 286)], 'text_ranges': [(256, 286)]}
  D1 [158/175] skill=pick H=0.747 top1=0.855
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [159/175] skill=pick H=0.066 top1=0.992
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [160/175] skill=pick H=4.002 top1=0.189
  Text input_ids length: 26
  Full sequence length (after vision expansion): 282
  Vision tokens (from seq diff): 256, Text tokens: 26
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 282, 'total_seq_len': 282, 'num_vision_tokens': 256, 'num_text_tokens': 26, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 282)], 'text_ranges': [(256, 282)]}
  D1 [161/175] skill=fold H=1.884 top1=0.626
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [162/175] skill=fold H=1.014 top1=0.871
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [163/175] skill=place H=0.602 top1=0.889
  Text input_ids length: 20
  Full sequence length (after vision expansion): 276
  Vision tokens (from seq diff): 256, Text tokens: 20
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 276, 'total_seq_len': 276, 'num_vision_tokens': 256, 'num_text_tokens': 20, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 276)], 'text_ranges': [(256, 276)]}
  D1 [164/175] skill=open H=1.781 top1=0.635
  Text input_ids length: 26
  Full sequence length (after vision expansion): 282
  Vision tokens (from seq diff): 256, Text tokens: 26
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 282, 'total_seq_len': 282, 'num_vision_tokens': 256, 'num_text_tokens': 26, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 282)], 'text_ranges': [(256, 282)]}
  D1 [165/175] skill=pick H=0.593 top1=0.895
  Text input_ids length: 21
  Full sequence length (after vision expansion): 277
  Vision tokens (from seq diff): 256, Text tokens: 21
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 277, 'total_seq_len': 277, 'num_vision_tokens': 256, 'num_text_tokens': 21, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 277)], 'text_ranges': [(256, 277)]}
  D1 [166/175] skill=fold H=0.675 top1=0.649
  Text input_ids length: 30
  Full sequence length (after vision expansion): 286
  Vision tokens (from seq diff): 256, Text tokens: 30
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 286, 'total_seq_len': 286, 'num_vision_tokens': 256, 'num_text_tokens': 30, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 286)], 'text_ranges': [(256, 286)]}
  D1 [167/175] skill=place H=3.459 top1=0.416
  Text input_ids length: 30
  Full sequence length (after vision expansion): 286
  Vision tokens (from seq diff): 256, Text tokens: 30
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 286, 'total_seq_len': 286, 'num_vision_tokens': 256, 'num_text_tokens': 30, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 286)], 'text_ranges': [(256, 286)]}
  D1 [168/175] skill=pick H=3.008 top1=0.211
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [169/175] skill=move H=2.807 top1=0.394
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [170/175] skill=turn H=4.519 top1=0.122
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [171/175] skill=turn H=1.114 top1=0.737
  Text input_ids length: 21
  Full sequence length (after vision expansion): 277
  Vision tokens (from seq diff): 256, Text tokens: 21
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 277, 'total_seq_len': 277, 'num_vision_tokens': 256, 'num_text_tokens': 21, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 277)], 'text_ranges': [(256, 277)]}
  D1 [172/175] skill=pick H=4.549 top1=0.277
  Text input_ids length: 21
  Full sequence length (after vision expansion): 277
  Vision tokens (from seq diff): 256, Text tokens: 21
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 277, 'total_seq_len': 277, 'num_vision_tokens': 256, 'num_text_tokens': 21, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 277)], 'text_ranges': [(256, 277)]}
  D1 [173/175] skill=close H=5.026 top1=0.081
  Text input_ids length: 24
  Full sequence length (after vision expansion): 280
  Vision tokens (from seq diff): 256, Text tokens: 24
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 280, 'total_seq_len': 280, 'num_vision_tokens': 256, 'num_text_tokens': 24, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 280)], 'text_ranges': [(256, 280)]}
  D1 [174/175] skill=fold H=0.558 top1=0.882
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [175/175] skill=turn H=1.232 top1=0.763

  D1 Summary: mean_entropy=1.698, mean_top1_prob=0.642
  D2 [1/175] consistency=0.60 mean_kl=2.090
  D2 [2/175] consistency=0.60 mean_kl=1.937
  D2 [3/175] consistency=0.20 mean_kl=1.394
  D2 [4/175] consistency=1.00 mean_kl=0.022
  D2 [5/175] consistency=1.00 mean_kl=0.026
  D2 [6/175] consistency=0.80 mean_kl=0.523
  D2 [7/175] consistency=0.40 mean_kl=2.998
  D2 [8/175] consistency=0.80 mean_kl=1.254
  D2 [9/175] consistency=1.00 mean_kl=0.002
  D2 [10/175] consistency=0.40 mean_kl=4.775
  D2 [11/175] consistency=1.00 mean_kl=2.236
  D2 [12/175] consistency=1.00 mean_kl=0.435
  D2 [13/175] consistency=0.40 mean_kl=2.466
  D2 [14/175] consistency=0.40 mean_kl=1.451
  D2 [15/175] consistency=0.60 mean_kl=3.689
  D2 [16/175] consistency=0.40 mean_kl=2.935
  D2 [17/175] consistency=0.80 mean_kl=1.703
  D2 [18/175] consistency=0.60 mean_kl=1.142
  D2 [19/175] consistency=0.60 mean_kl=1.667
  D2 [20/175] consistency=0.40 mean_kl=2.309
  D2 [21/175] consistency=0.60 mean_kl=1.169
  D2 [22/175] consistency=0.60 mean_kl=1.663
  D2 [23/175] consistency=0.40 mean_kl=6.037
  D2 [24/175] consistency=0.20 mean_kl=1.304
  D2 [25/175] consistency=1.00 mean_kl=0.019
  D2 [26/175] consistency=1.00 mean_kl=0.001
  D2 [27/175] consistency=1.00 mean_kl=0.051
  D2 [28/175] consistency=0.40 mean_kl=2.536
  D2 [29/175] consistency=1.00 mean_kl=0.604
  D2 [30/175] consistency=0.80 mean_kl=1.190
  D2 [31/175] consistency=0.60 mean_kl=1.060
  D2 [32/175] consistency=0.80 mean_kl=1.018
  D2 [33/175] consistency=0.20 mean_kl=2.826
  D2 [34/175] consistency=0.40 mean_kl=1.913
  D2 [35/175] consistency=0.60 mean_kl=2.471
  D2 [36/175] consistency=1.00 mean_kl=0.136
  D2 [37/175] consistency=1.00 mean_kl=0.316
  D2 [38/175] consistency=0.80 mean_kl=0.865
  D2 [39/175] consistency=0.40 mean_kl=3.142
  D2 [40/175] consistency=0.40 mean_kl=2.751
  D2 [41/175] consistency=1.00 mean_kl=0.088
  D2 [42/175] consistency=0.60 mean_kl=0.476
  D2 [43/175] consistency=0.40 mean_kl=1.667
  D2 [44/175] consistency=0.40 mean_kl=2.490
  D2 [45/175] consistency=0.60 mean_kl=1.732
  D2 [46/175] consistency=1.00 mean_kl=0.003
  D2 [47/175] consistency=0.80 mean_kl=1.818
  D2 [48/175] consistency=0.80 mean_kl=2.110
  D2 [49/175] consistency=0.60 mean_kl=1.179
  D2 [50/175] consistency=1.00 mean_kl=0.000
  D2 [51/175] consistency=0.60 mean_kl=1.533
  D2 [52/175] consistency=0.60 mean_kl=2.107
  D2 [53/175] consistency=0.60 mean_kl=0.908
  D2 [54/175] consistency=1.00 mean_kl=0.041
  D2 [55/175] consistency=0.40 mean_kl=1.301
  D2 [56/175] consistency=0.80 mean_kl=0.961
  D2 [57/175] consistency=0.20 mean_kl=1.490
  D2 [58/175] consistency=0.60 mean_kl=0.835
  D2 [59/175] consistency=1.00 mean_kl=0.107
  D2 [60/175] consistency=0.40 mean_kl=2.004
  D2 [61/175] consistency=0.40 mean_kl=1.539
  D2 [62/175] consistency=0.80 mean_kl=0.661
  D2 [63/175] consistency=1.00 mean_kl=0.025
  D2 [64/175] consistency=0.80 mean_kl=0.198
  D2 [65/175] consistency=0.60 mean_kl=0.885
  D2 [66/175] consistency=1.00 mean_kl=0.005
  D2 [67/175] consistency=1.00 mean_kl=0.604
  D2 [68/175] consistency=0.20 mean_kl=4.479
  D2 [69/175] consistency=0.40 mean_kl=2.319
  D2 [70/175] consistency=0.60 mean_kl=0.948
  D2 [71/175] consistency=1.00 mean_kl=0.107
  D2 [72/175] consistency=1.00 mean_kl=0.029
  D2 [73/175] consistency=1.00 mean_kl=0.100
  D2 [74/175] consistency=0.60 mean_kl=5.016
  D2 [75/175] consistency=0.00 mean_kl=2.452
  D2 [76/175] consistency=0.20 mean_kl=2.162
  D2 [77/175] consistency=0.40 mean_kl=2.491
  D2 [78/175] consistency=0.60 mean_kl=1.751
  D2 [79/175] consistency=0.60 mean_kl=1.642
  D2 [80/175] consistency=0.20 mean_kl=3.720
  D2 [81/175] consistency=0.20 mean_kl=1.098
  D2 [82/175] consistency=0.60 mean_kl=2.955
  D2 [83/175] consistency=0.80 mean_kl=0.602
  D2 [84/175] consistency=1.00 mean_kl=0.017
  D2 [85/175] consistency=0.40 mean_kl=3.871
  D2 [86/175] consistency=0.60 mean_kl=2.966
  D2 [87/175] consistency=0.60 mean_kl=1.350
  D2 [88/175] consistency=0.60 mean_kl=3.143
  D2 [89/175] consistency=0.60 mean_kl=1.707
  D2 [90/175] consistency=0.20 mean_kl=0.382
  D2 [91/175] consistency=0.60 mean_kl=0.846
  D2 [92/175] consistency=0.80 mean_kl=2.391
  D2 [93/175] consistency=1.00 mean_kl=0.336
  D2 [94/175] consistency=1.00 mean_kl=0.181
  D2 [95/175] consistency=0.60 mean_kl=4.490
  D2 [96/175] consistency=1.00 mean_kl=0.120
  D2 [97/175] consistency=0.20 mean_kl=2.178
  D2 [98/175] consistency=0.20 mean_kl=0.607
  D2 [99/175] consistency=0.20 mean_kl=2.421
  D2 [100/175] consistency=1.00 mean_kl=0.032
  D2 [101/175] consistency=0.80 mean_kl=1.022
  D2 [102/175] consistency=1.00 mean_kl=0.011
  D2 [103/175] consistency=0.80 mean_kl=1.232
  D2 [104/175] consistency=0.00 mean_kl=2.309
  D2 [105/175] consistency=0.20 mean_kl=1.955
  D2 [106/175] consistency=0.80 mean_kl=2.100
  D2 [107/175] consistency=0.60 mean_kl=1.591
  D2 [108/175] consistency=0.60 mean_kl=1.913
  D2 [109/175] consistency=0.40 mean_kl=3.535
  D2 [110/175] consistency=0.20 mean_kl=1.987
  D2 [111/175] consistency=0.60 mean_kl=1.129
  D2 [112/175] consistency=0.60 mean_kl=3.152
  D2 [113/175] consistency=0.40 mean_kl=1.464
  D2 [114/175] consistency=0.40 mean_kl=1.805
  D2 [115/175] consistency=0.60 mean_kl=2.261
  D2 [116/175] consistency=0.60 mean_kl=1.271
  D2 [117/175] consistency=0.40 mean_kl=2.147
  D2 [118/175] consistency=0.20 mean_kl=2.614
  D2 [119/175] consistency=1.00 mean_kl=0.086
  D2 [120/175] consistency=0.00 mean_kl=2.507
  D2 [121/175] consistency=0.40 mean_kl=3.115
  D2 [122/175] consistency=0.40 mean_kl=2.873
  D2 [123/175] consistency=1.00 mean_kl=0.020
  D2 [124/175] consistency=0.60 mean_kl=1.759
  D2 [125/175] consistency=0.80 mean_kl=1.151
  D2 [126/175] consistency=1.00 mean_kl=0.133
  D2 [127/175] consistency=0.80 mean_kl=1.119
  D2 [128/175] consistency=0.60 mean_kl=1.462
  D2 [129/175] consistency=0.60 mean_kl=1.692
  D2 [130/175] consistency=0.60 mean_kl=1.711
  D2 [131/175] consistency=0.40 mean_kl=6.869
  D2 [132/175] consistency=1.00 mean_kl=0.020
  D2 [133/175] consistency=1.00 mean_kl=0.268
  D2 [134/175] consistency=1.00 mean_kl=0.368
  D2 [135/175] consistency=0.60 mean_kl=2.553
  D2 [136/175] consistency=0.60 mean_kl=1.473
  D2 [137/175] consistency=0.60 mean_kl=0.943
  D2 [138/175] consistency=0.60 mean_kl=0.656
  D2 [139/175] consistency=0.60 mean_kl=0.865
  D2 [140/175] consistency=1.00 mean_kl=0.070
  D2 [141/175] consistency=0.80 mean_kl=0.316
  D2 [142/175] consistency=0.40 mean_kl=3.601
  D2 [143/175] consistency=0.80 mean_kl=0.696
  D2 [144/175] consistency=0.40 mean_kl=1.547
  D2 [145/175] consistency=0.60 mean_kl=3.274
  D2 [146/175] consistency=0.40 mean_kl=2.022
  D2 [147/175] consistency=0.20 mean_kl=3.109
  D2 [148/175] consistency=0.60 mean_kl=0.882
  D2 [149/175] consistency=0.80 mean_kl=0.333
  D2 [150/175] consistency=1.00 mean_kl=0.092
  D2 [151/175] consistency=0.00 mean_kl=2.296
  D2 [152/175] consistency=0.60 mean_kl=2.342
  D2 [153/175] consistency=0.80 mean_kl=1.600
  D2 [154/175] consistency=1.00 mean_kl=0.674
  D2 [155/175] consistency=0.20 mean_kl=4.572
  D2 [156/175] consistency=0.80 mean_kl=0.249
  D2 [157/175] consistency=0.60 mean_kl=2.016
  D2 [158/175] consistency=0.60 mean_kl=0.880
  D2 [159/175] consistency=0.60 mean_kl=1.568
  D2 [160/175] consistency=0.40 mean_kl=3.679
  D2 [161/175] consistency=0.40 mean_kl=1.025
  D2 [162/175] consistency=0.40 mean_kl=5.270
  D2 [163/175] consistency=0.40 mean_kl=7.763
  D2 [164/175] consistency=0.40 mean_kl=1.956
  D2 [165/175] consistency=0.80 mean_kl=0.954
  D2 [166/175] consistency=0.20 mean_kl=1.943
  D2 [167/175] consistency=0.80 mean_kl=1.259
  D2 [168/175] consistency=0.20 mean_kl=1.476
  D2 [169/175] consistency=1.00 mean_kl=0.556
  D2 [170/175] consistency=0.40 mean_kl=2.015
  D2 [171/175] consistency=0.60 mean_kl=1.052
  D2 [172/175] consistency=0.40 mean_kl=1.887
  D2 [173/175] consistency=0.60 mean_kl=2.277
  D2 [174/175] consistency=0.60 mean_kl=3.046
  D2 [175/175] consistency=0.80 mean_kl=1.778

  D2 Summary: mean_consistency=0.618
  Anchor: rel=0, abs=0, is_anchored=True
  V=0 applied to deep layers only: [22, 23, 24, 25, 26, 27, 28, 29, 30, 31]
  D3 [1/175] KL=0.871 top1_changed=False
  D3 [2/175] KL=0.394 top1_changed=True
  D3 [3/175] KL=0.868 top1_changed=True
  D3 [4/175] KL=0.125 top1_changed=False
  D3 [5/175] KL=0.174 top1_changed=False
  D3 [6/175] KL=0.047 top1_changed=False
  D3 [7/175] KL=0.044 top1_changed=False
  D3 [8/175] KL=0.403 top1_changed=False
  D3 [9/175] KL=0.219 top1_changed=False
  D3 [10/175] KL=0.204 top1_changed=False
  D3 [11/175] KL=4.029 top1_changed=True
  D3 [12/175] KL=1.164 top1_changed=True
  D3 [13/175] KL=0.634 top1_changed=False
  D3 [14/175] KL=1.512 top1_changed=False
  D3 [15/175] KL=0.197 top1_changed=False
  D3 [16/175] KL=0.510 top1_changed=False
  D3 [17/175] KL=0.116 top1_changed=False
  D3 [18/175] KL=2.650 top1_changed=True
  D3 [19/175] KL=2.373 top1_changed=False
  D3 [20/175] KL=3.860 top1_changed=True
  D3 [21/175] KL=0.233 top1_changed=False
  D3 [22/175] KL=0.627 top1_changed=False
  D3 [23/175] KL=2.984 top1_changed=True
  D3 [24/175] KL=5.099 top1_changed=True
  D3 [25/175] KL=0.238 top1_changed=False
  D3 [26/175] KL=0.100 top1_changed=False
  D3 [27/175] KL=0.056 top1_changed=False
  D3 [28/175] KL=2.470 top1_changed=True
  D3 [29/175] KL=1.584 top1_changed=True
  D3 [30/175] KL=4.862 top1_changed=True
  D3 [31/175] KL=0.142 top1_changed=False
  D3 [32/175] KL=1.950 top1_changed=True
  D3 [33/175] KL=0.850 top1_changed=True
  D3 [34/175] KL=0.376 top1_changed=False
  D3 [35/175] KL=3.086 top1_changed=True
  D3 [36/175] KL=1.637 top1_changed=False
  D3 [37/175] KL=1.863 top1_changed=True
  D3 [38/175] KL=0.697 top1_changed=False
  D3 [39/175] KL=1.060 top1_changed=False
  D3 [40/175] KL=0.485 top1_changed=True
  D3 [41/175] KL=0.267 top1_changed=False
  D3 [42/175] KL=1.143 top1_changed=True
  D3 [43/175] KL=2.254 top1_changed=False
  D3 [44/175] KL=1.801 top1_changed=True
  D3 [45/175] KL=1.188 top1_changed=False
  D3 [46/175] KL=0.626 top1_changed=False
  D3 [47/175] KL=1.722 top1_changed=True
  D3 [48/175] KL=0.569 top1_changed=True
  D3 [49/175] KL=0.304 top1_changed=False
  D3 [50/175] KL=0.003 top1_changed=False
  D3 [51/175] KL=0.073 top1_changed=False
  D3 [52/175] KL=0.324 top1_changed=False
  D3 [53/175] KL=4.328 top1_changed=True
  D3 [54/175] KL=5.784 top1_changed=True
  D3 [55/175] KL=1.059 top1_changed=False
  D3 [56/175] KL=0.010 top1_changed=False
  D3 [57/175] KL=0.139 top1_changed=False
  D3 [58/175] KL=0.312 top1_changed=False
  D3 [59/175] KL=0.341 top1_changed=False
  D3 [60/175] KL=2.163 top1_changed=True
  D3 [61/175] KL=0.520 top1_changed=True
  D3 [62/175] KL=0.024 top1_changed=False
  D3 [63/175] KL=0.124 top1_changed=False
  D3 [64/175] KL=0.386 top1_changed=False
  D3 [65/175] KL=7.700 top1_changed=True
  D3 [66/175] KL=0.518 top1_changed=False
  D3 [67/175] KL=2.510 top1_changed=True
  D3 [68/175] KL=0.716 top1_changed=True
  D3 [69/175] KL=1.603 top1_changed=True
  D3 [70/175] KL=0.772 top1_changed=True
  D3 [71/175] KL=0.001 top1_changed=False
  D3 [72/175] KL=0.047 top1_changed=False
  D3 [73/175] KL=0.236 top1_changed=False
  D3 [74/175] KL=0.094 top1_changed=False
  D3 [75/175] KL=1.826 top1_changed=True
  D3 [76/175] KL=0.751 top1_changed=True
  D3 [77/175] KL=3.112 top1_changed=True
  D3 [78/175] KL=0.744 top1_changed=False
  D3 [79/175] KL=0.013 top1_changed=False
  D3 [80/175] KL=1.920 top1_changed=True
  D3 [81/175] KL=2.278 top1_changed=True
  D3 [82/175] KL=0.109 top1_changed=False
  D3 [83/175] KL=2.555 top1_changed=True
/home/kana5123/ATLASVLA/run_phase3_exp_de.py:939: ConstantInputWarning: An input array is constant; the correlation coefficient is not defined.
  rho, p = spearmanr([d["anchor_rate"] for d in corr_data if d["nll"] is not None], nlls)
/home/kana5123/ATLASVLA/run_phase3_exp_de.py:943: ConstantInputWarning: An input array is constant; the correlation coefficient is not defined.
  rho, p = spearmanr(anchors, entropies)
/home/kana5123/ATLASVLA/run_phase3_exp_de.py:948: ConstantInputWarning: An input array is constant; the correlation coefficient is not defined.
  rho, p = spearmanr(
  D3 [84/175] KL=0.284 top1_changed=False
  D3 [85/175] KL=1.080 top1_changed=False
  D3 [86/175] KL=2.550 top1_changed=True
  D3 [87/175] KL=1.049 top1_changed=True
  D3 [88/175] KL=4.558 top1_changed=True
  D3 [89/175] KL=1.267 top1_changed=False
  D3 [90/175] KL=1.885 top1_changed=True
  D3 [91/175] KL=0.078 top1_changed=False
  D3 [92/175] KL=2.897 top1_changed=True
  D3 [93/175] KL=0.899 top1_changed=False
  D3 [94/175] KL=0.141 top1_changed=False
  D3 [95/175] KL=3.054 top1_changed=True
  D3 [96/175] KL=0.369 top1_changed=False
  D3 [97/175] KL=3.638 top1_changed=True
  D3 [98/175] KL=2.421 top1_changed=False
  D3 [99/175] KL=3.359 top1_changed=True
  D3 [100/175] KL=0.199 top1_changed=False
  D3 [101/175] KL=0.028 top1_changed=False
  D3 [102/175] KL=0.059 top1_changed=False
  D3 [103/175] KL=0.729 top1_changed=False
  D3 [104/175] KL=0.759 top1_changed=True
  D3 [105/175] KL=1.813 top1_changed=False
  D3 [106/175] KL=1.069 top1_changed=True
  D3 [107/175] KL=0.207 top1_changed=False
  D3 [108/175] KL=2.032 top1_changed=True
  D3 [109/175] KL=2.448 top1_changed=False
  D3 [110/175] KL=1.515 top1_changed=True
  D3 [111/175] KL=0.580 top1_changed=False
  D3 [112/175] KL=1.100 top1_changed=False
  D3 [113/175] KL=0.411 top1_changed=False
  D3 [114/175] KL=1.475 top1_changed=True
  D3 [115/175] KL=4.446 top1_changed=True
  D3 [116/175] KL=1.397 top1_changed=True
  D3 [117/175] KL=3.413 top1_changed=False
  D3 [118/175] KL=1.851 top1_changed=True
  D3 [119/175] KL=0.368 top1_changed=False
  D3 [120/175] KL=2.225 top1_changed=True
  D3 [121/175] KL=1.300 top1_changed=True
  D3 [122/175] KL=1.067 top1_changed=False
  D3 [123/175] KL=0.587 top1_changed=False
  D3 [124/175] KL=1.481 top1_changed=False
  D3 [125/175] KL=1.383 top1_changed=True
  D3 [126/175] KL=0.514 top1_changed=False
  D3 [127/175] KL=0.834 top1_changed=False
  D3 [128/175] KL=0.529 top1_changed=False
  D3 [129/175] KL=2.483 top1_changed=True
  D3 [130/175] KL=2.794 top1_changed=True
  D3 [131/175] KL=0.420 top1_changed=False
  D3 [132/175] KL=0.768 top1_changed=False
  D3 [133/175] KL=0.245 top1_changed=False
  D3 [134/175] KL=0.471 top1_changed=False
  D3 [135/175] KL=0.968 top1_changed=True
  D3 [136/175] KL=0.146 top1_changed=True
  D3 [137/175] KL=0.275 top1_changed=False
  D3 [138/175] KL=1.167 top1_changed=True
  D3 [139/175] KL=0.912 top1_changed=True
  D3 [140/175] KL=1.368 top1_changed=True
  D3 [141/175] KL=1.113 top1_changed=True
  D3 [142/175] KL=0.333 top1_changed=False
  D3 [143/175] KL=0.031 top1_changed=False
  D3 [144/175] KL=1.439 top1_changed=True
  D3 [145/175] KL=0.388 top1_changed=False
  D3 [146/175] KL=1.461 top1_changed=False
  D3 [147/175] KL=0.852 top1_changed=True
  D3 [148/175] KL=2.914 top1_changed=True
  D3 [149/175] KL=5.811 top1_changed=True
  D3 [150/175] KL=0.383 top1_changed=True
  D3 [151/175] KL=1.221 top1_changed=False
  D3 [152/175] KL=0.959 top1_changed=False
  D3 [153/175] KL=0.652 top1_changed=False
  D3 [154/175] KL=1.967 top1_changed=True
  D3 [155/175] KL=2.759 top1_changed=True
  D3 [156/175] KL=0.017 top1_changed=False
  D3 [157/175] KL=1.277 top1_changed=True
  D3 [158/175] KL=0.676 top1_changed=False
  D3 [159/175] KL=0.696 top1_changed=False
  D3 [160/175] KL=1.060 top1_changed=True
  D3 [161/175] KL=0.791 top1_changed=False
  D3 [162/175] KL=1.596 top1_changed=True
  D3 [163/175] KL=0.103 top1_changed=False
  D3 [164/175] KL=1.234 top1_changed=True
  D3 [165/175] KL=0.074 top1_changed=False
  D3 [166/175] KL=2.052 top1_changed=True
  D3 [167/175] KL=1.331 top1_changed=True
  D3 [168/175] KL=2.438 top1_changed=False
  D3 [169/175] KL=2.314 top1_changed=True
  D3 [170/175] KL=0.923 top1_changed=True
  D3 [171/175] KL=1.288 top1_changed=True
  D3 [172/175] KL=1.677 top1_changed=True
  D3 [173/175] KL=1.946 top1_changed=True
  D3 [174/175] KL=0.270 top1_changed=False
  D3 [175/175] KL=0.326 top1_changed=False

  D3 Summary: mean_KL=1.289, top1_change_rate=0.457
  Correlation: {'n_samples': 10, 'anchor_vs_nll': {'rho': nan, 'p': nan}, 'anchor_vs_entropy': {'rho': nan, 'p': nan}, 'anchor_vs_consistency': {'rho': nan, 'p': nan}}

All experiments complete. Results in: /home/kana5123/ATLASVLA/outputs/phase3_gate_expanded/verification/ecot-7b
  Found existing sample_list with 175 samples
  Reusing existing sample list

============================================================
  Running Exp D for ecot-7b
  Device: cuda:0
  N samples: 200
  Output: /home/kana5123/ATLASVLA/outputs/phase3_gate_expanded/verification/ecot-7b
  Command: /home/kana5123/miniconda3/envs/interp/bin/python run_phase3_exp_de.py --model ecot-7b --device cuda:0 --gate1_dir /home/kana5123/ATLASVLA/outputs/phase3_gate_expanded/ecot-7b --output_dir /home/kana5123/ATLASVLA/outputs/phase3_gate_expanded/verification/ecot-7b --n_samples 200 --experiments d
============================================================


  ecot-7b completed in 10.2 minutes (exit code: 0)
